Audio_Id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Album_Name,Album_Type,Album_Total_Tracks,Album_Popularity,Year,Month,Day,Track_Name,Track_Popularity,Duration,Track_Number,Disc Number,Artist_Name,Artist_Followers,Artist_Popularity
1595,0.652,0.809,5.0,-5.276,1.0,0.17,0.164,0.0,0.175,0.512,94.786,4.0,Lupe Fiasco's Food & Liquor,album,16,59,2006,6,27,"Kick, Push",57,254466,4,1,Lupe Fiasco,1919234,68
1596,0.731,0.727,11.0,-7.956,0.0,0.0478,0.00167,0.00377,0.0403,0.797,139.405,4.0,Icehouse (30th Anniversary Edition),album,36,46,1982,9,6,Can't Help Myself,40,190080,6,1,Flowers,38481,38
1597,0.629,0.174,6.0,-9.697,1.0,0.141,0.616,0.0,0.118,0.305,134.295,1.0,Losing Sleep,album,11,45,2009,1,1,She Is Love,47,146066,5,1,Parachute,639805,49
1598,0.588,0.694,11.0,-4.278,0.0,0.0387,0.00948,0.0,0.113,0.271,126.027,4.0,The Lateness Of The Hour,album,12,53,2011,1,1,Too Close,58,256613,4,1,Alex Clare,520337,54
1599,0.698,0.66,2.0,-5.429,0.0,0.083,0.043,0.0,0.186,0.351,119.214,4.0,Woke Up Late (feat. Hailee Steinfeld),single,1,34,2019,1,21,Woke Up Late (feat. Hailee Steinfeld),40,181859,1,1,Drax Project,100061,50
1600,0.429,0.567,4.0,-10.157,0.0,0.272,0.449,1.5e-05,0.536,0.67,83.922,4.0,willow [dancing witch version (Elvira remix)],single,1,48,2020,12,13,willow - dancing witch version (Elvira remix),53,184819,1,1,Taylor Swift,128251709,100
1601,0.319,0.739,0.0,-5.74,1.0,0.272,0.0285,0.0,0.111,0.449,194.169,4.0,Know-It-All (Deluxe),album,15,69,2016,3,11,Scars To Your Beautiful,67,230226,10,1,Alessia Cara,11937091,75
1602,0.353,0.898,2.0,-5.877,1.0,0.052,2.23e-05,0.105,0.39,0.525,103.293,4.0,Follow The Leader,album,14,76,1998,8,18,Freak On a Leash,76,255733,2,1,Korn,8361395,78
1603,0.357,0.774,2.0,-4.226,1.0,0.034,0.0376,0.0,0.348,0.348,164.054,4.0,Rule The World,single,1,50,2007,1,1,Rule The World - Radio Edit,55,237760,1,1,Take That,1377170,66
1604,0.901,0.654,10.0,-10.15,1.0,0.0655,0.2,0.0,0.165,0.781,110.131,4.0,'80s Pop Hits,compilation,40,53,2001,8,8,Break My Stride,50,180240,2,3,Matthew Wilder,53302,58
1605,0.952,0.882,2.0,-2.634,1.0,0.217,0.0537,1.82e-05,0.314,0.9,133.051,4.0,Super Freaky Girl,single,1,34,2022,8,12,Super Freaky Girl,40,170977,1,1,Nicki Minaj,32954942,87
1606,0.495,0.609,7.0,-9.902,1.0,0.0339,0.42,0.0,0.187,0.33,135.671,4.0,Bad English,album,13,55,1989,6,15,When I See You Smile,60,257440,5,1,Bad English,362664,48
1607,0.71,0.807,1.0,-8.97,0.0,0.0378,0.25,1.88e-05,0.0744,0.946,139.551,4.0,The Goonies (Original Motion Picture Soundtrack),compilation,12,45,1985,1,9,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",49,218440,1,1,Cyndi Lauper,2931841,73
1608,0.626,0.968,11.0,-6.014,0.0,0.0462,0.0205,0.0,0.321,0.176,128.969,4.0,Ready For The Weekend,album,15,55,2009,8,17,You Used to Hold Me,46,229173,4,1,Calvin Harris,22977270,86
1610,0.74,0.752,0.0,-6.792,1.0,0.031,0.317,0.0,0.269,0.962,126.983,4.0,Legends,compilation,45,41,2004,9,25,Kissin' in the Back Row of the Movies,39,211720,1,1,The Drifters,565917,65
1611,0.343,0.491,8.0,-11.465,1.0,0.0337,0.0982,3.92e-06,0.351,0.687,114.761,4.0,The Collection,compilation,17,39,2002,1,1,Paper Roses,43,158226,5,1,Marie Osmond,52234,42
1612,0.515,0.876,8.0,-3.756,1.0,0.0292,0.000932,0.000166,0.136,0.385,145.916,4.0,All the Right Reasons,album,11,69,2005,9,26,Photograph,64,258920,3,1,Nickelback,7236720,80
1613,0.417,0.279,7.0,-11.577,1.0,0.0287,0.722,0.0,0.407,0.453,79.964,3.0,The Essential Roy Orbison,compilation,40,66,2006,3,28,Pretty Paper,66,164226,19,1,Roy Orbison,2124757,69
1614,0.63,0.894,10.0,-4.592,1.0,0.0544,0.255,0.0,0.181,0.364,142.051,4.0,Sweeter,album,10,57,2011,9,16,Not Over You,60,218520,2,1,Gavin DeGraw,1270108,62
1615,0.681,0.709,9.0,-6.488,1.0,0.041,0.0749,0.0,0.266,0.591,127.44,4.0,Pompeii,single,5,45,2013,1,1,Pompeii,48,214147,1,1,Bastille,5599097,76
1616,0.658,0.634,1.0,-5.797,0.0,0.0413,0.0106,0.0,0.132,0.29,139.98,4.0,Hold On,single,1,57,2021,3,5,Hold On,63,170813,1,1,Justin Bieber,79449393,92
1617,0.849,0.521,11.0,-12.999,0.0,0.216,0.304,1.65e-06,0.115,0.763,95.265,4.0,Regulate… G Funk Era,album,18,68,1994,6,7,Regulate,71,248866,1,1,Warren G,2519971,65
1618,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4.0,Save Your Tears (Remix),single,1,70,2021,4,23,Save Your Tears (with Ariana Grande) (Remix),75,191013,1,1,The Weeknd,96280450,96
1619,0.456,0.7,0.0,-8.292,1.0,0.0515,0.16,0.0,0.665,0.283,83.517,4.0,The Best of The Monkees,compilation,25,53,2008,7,1,(Theme From) The Monkees,39,138120,1,1,The Monkees,1251492,65
1620,0.575,0.802,4.0,-5.049,0.0,0.0397,0.00631,0.00116,0.117,0.25,127.0,4.0,2010s Hits,compilation,31,51,2019,4,11,Changed the Way You Kiss Me - Radio Edit,36,192720,31,1,Example,320342,58
1621,0.645,0.697,5.0,-4.733,0.0,0.0285,0.0739,0.000842,0.575,0.25,130.001,4.0,Keeps Gettin' Better: A Decade of Hits,compilation,14,47,2008,11,12,Keeps Gettin' Better,36,181946,12,1,Christina Aguilera,8652544,80
1622,0.553,0.652,0.0,-6.685,1.0,0.206,0.0897,0.0,0.111,0.551,94.505,4.0,"Young, Wild & Free (feat. Bruno Mars)",single,1,65,2011,10,21,"Young, Wild & Free (feat. Bruno Mars)",70,207346,1,1,Snoop Dogg,13438134,85
1625,0.543,0.808,9.0,-6.615,0.0,0.0632,0.0429,1.64e-06,0.326,0.299,140.064,4.0,Glorious (Deluxe),album,16,41,2014,5,12,Let Go for Tonight,39,238413,5,1,Foxes,314123,61
1626,0.679,0.903,4.0,-4.914,1.0,0.0463,0.333,0.0,0.372,0.872,108.114,4.0,S Club,album,11,55,1999,1,1,Bring It All Back,56,214400,1,1,S Club,657992,57
1629,0.672,0.752,4.0,-4.866,1.0,0.0843,0.0046,0.00047,0.056,0.429,116.945,4.0,Freya Ridings,album,12,63,2019,7,19,Castles,56,211842,3,1,Freya Ridings,432084,67
1630,0.51,0.622,4.0,-7.651,0.0,0.0268,0.0395,0.00532,0.128,0.387,77.663,4.0,The Best Of Roxy Music,compilation,18,55,2001,1,1,Jealous Guy,58,297306,3,1,Roxy Music,1029614,62
1631,0.702,0.676,0.0,-6.679,1.0,0.0526,0.0335,0.0,0.102,0.65,103.057,4.0,Everybody Rise,single,1,36,2020,6,18,Everybody Rise,41,190322,1,1,Amy Shark,420753,55
1633,0.484,0.368,6.0,-7.784,1.0,0.0341,0.74,3.82e-05,0.118,0.142,92.923,4.0,The Element Of Freedom,album,14,67,2009,12,15,Empire State of Mind (Part II) Broken Down,67,216480,14,1,Alicia Keys,12277244,80
1634,0.502,0.924,4.0,-6.299,1.0,0.0503,0.0127,0.0,0.162,0.922,149.186,4.0,Stay Hungry,album,9,66,1984,5,10,We're Not Gonna Take It,67,219666,2,1,Twisted Sister,2788081,62
1635,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,4.0,x (Deluxe Edition),album,16,83,2014,6,21,Thinking out Loud,81,281560,11,1,Ed Sheeran,117871001,90
1636,0.726,0.576,0.0,-7.341,1.0,0.146,0.085,0.0,0.0458,0.783,82.055,4.0,So Good,album,15,77,2017,3,17,So Good (feat. Ty Dolla $ign),45,166706,4,1,Zara Larsson,10617595,77
1637,0.53,0.797,8.0,-5.671,1.0,0.0344,0.000627,0.0112,0.104,0.248,115.456,4.0,March Fires,album,11,45,2013,1,1,This Fire,31,287067,2,1,Birds Of Tokyo,236896,50
1638,0.589,0.389,0.0,-5.972,1.0,0.028,0.851,0.0,0.0772,0.501,89.1,4.0,Doo-Wops & Hooligans,album,10,87,2010,5,11,Count on Me,73,197469,9,1,Bruno Mars,64119523,96
1639,0.575,0.821,0.0,-5.7,1.0,0.0527,0.181,0.0,0.124,0.449,118.021,4.0,Moon Landing,album,11,63,2013,10,16,Bonfire Heart,66,238000,3,1,James Blunt,3096532,73
1640,0.224,0.294,9.0,-14.434,0.0,0.0402,0.911,0.0133,0.105,0.0711,82.428,5.0,Supernatural,album,11,58,1998,6,29,I'm Kissing You,53,293573,6,1,Des'ree,277476,55
1642,0.711,0.942,0.0,-6.352,1.0,0.0422,0.0146,0.551,0.227,0.938,128.027,4.0,Timebomb,single,1,23,2012,5,25,Timebomb,28,177331,1,1,Kylie Minogue,2108451,76
1643,0.277,0.291,11.0,-9.851,0.0,0.0306,0.901,2.47e-05,0.103,0.175,75.119,3.0,English Rain,album,19,52,2013,5,13,The Power of Love,46,245160,8,1,Gabrielle Aplin,676937,57
1644,0.562,0.865,7.0,-6.476,0.0,0.0922,2.06e-05,0.591,0.219,0.35,124.047,4.0,Tonight Alright,album,12,59,2004,3,29,Black Betty - Edit,64,205973,3,1,Spiderbait,164154,54
1645,0.6,0.467,8.0,-9.056,1.0,0.0274,0.445,0.0,0.321,0.583,117.121,4.0,Over My Head (Cable Car),single,3,43,2005,10,7,"Over My Head (Cable Car) - Live at Sirius Radio, NYC, NY - May 2006",42,230133,2,1,The Fray,4118001,73
1646,0.463,0.4,6.0,-9.999,0.0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,4.0,Celine Dion,album,15,61,1992,3,30,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",63,249240,9,1,Céline Dion,9187012,80
1647,0.692,0.443,1.0,-5.671,1.0,0.0386,0.214,0.0,0.06,0.363,127.9,4.0,Slow Dance (feat. Ava Max),single,1,47,2019,8,9,Slow Dance (feat. Ava Max),52,178799,1,1,AJ Mitchell,907826,59
1648,0.457,0.855,7.0,-4.026,0.0,0.0472,0.00078,0.0,0.0618,0.682,161.018,4.0,Simple Plan,album,12,56,2008,2,6,When I'm Gone,49,229653,1,1,Simple Plan,3717888,70
1649,0.401,0.637,8.0,-6.415,0.0,0.0703,0.234,0.0181,0.322,0.515,152.612,4.0,The Best of The Monkees,compilation,25,53,2008,7,1,Valleri,29,140520,23,1,The Monkees,1251492,65
1650,0.649,0.304,9.0,-9.18,0.0,0.0318,0.834,0.0,0.182,0.465,111.905,4.0,Sex & Cigarettes,album,8,48,2018,3,23,FOH,24,167426,4,1,Toni Braxton,4277835,66
1651,0.53,0.612,7.0,-4.286,1.0,0.0331,0.0403,0.0,0.393,0.264,148.009,3.0,Top Gun: Maverick (Music From The Motion Picture),album,12,65,2022,5,27,Hold My Hand,63,225280,11,1,Lady Gaga,33378587,92
1652,0.553,0.917,1.0,-4.658,1.0,0.0424,0.00847,0.0975,0.251,0.433,124.001,4.0,"Black Fingernails, Red Wine",album,13,49,2006,6,10,"Black Fingernails, Red Wine",51,249866,3,1,Eskimo Joe,128587,46
1653,0.829,0.688,8.0,-7.652,1.0,0.0978,0.0142,2.05e-06,0.0461,0.869,93.857,4.0,What's Luv? (feat. Ashanti),single,1,60,2002,2,5,What's Luv? (feat. Ashanti),65,230400,1,1,Fat Joe,1898123,69
1654,0.49,0.652,2.0,-6.944,1.0,0.0453,0.414,0.000118,0.268,0.767,172.252,4.0,Somethings Gotta Give,single,3,15,2004,12,6,Somethings Gotta Give,20,188880,1,1,John Butler Trio,504002,52
1655,0.606,0.899,7.0,-6.412,0.0,0.0758,0.333,0.000102,0.0754,0.66,116.735,4.0,Dance Vault Mixes - Copacabana (At The Copa),single,5,59,2006,9,12,Copacabana (At the Copa),64,236760,1,1,Barry Manilow,1731016,64
1656,0.771,0.283,2.0,-16.326,1.0,0.0444,0.198,0.0,0.0888,0.906,77.756,4.0,More Great Dirt: The Best of the Nitty Gritty Dirt Band,compilation,10,30,1989,1,6,Fishin' in the Dark,30,202786,6,1,Nitty Gritty Dirt Band,279573,61
1657,0.779,0.717,6.0,-9.7,0.0,0.0335,0.0125,0.0536,0.355,0.789,115.384,4.0,Arista Heritage Series: Ray Parker,compilation,11,50,2000,2,8,Ghostbusters,55,240800,4,1,Ray Parker Jr.,110141,60
1658,0.677,0.896,5.0,-7.701,1.0,0.045,0.125,4.57e-05,0.0576,0.894,91.811,4.0,Ladies & Gentlemen,compilation,29,73,1998,11,9,Freedom! '90 - Remastered,49,388680,5,2,George Michael,5125991,75
1659,0.578,0.936,9.0,-5.761,1.0,0.0364,0.00305,0.687,0.47,0.659,131.268,4.0,Alternative,compilation,20,43,2008,4,28,Bohemian Like You,38,208906,5,1,The Dandy Warhols,336085,55
1661,0.74,0.549,9.0,-7.072,1.0,0.303,0.178,0.0,0.114,0.469,85.16,4.0,This Unruly Mess I've Made,album,13,61,2016,2,26,Growing Up (feat. Ed Sheeran),52,305240,5,1,Macklemore & Ryan Lewis,2610489,73
1662,0.594,0.754,1.0,-6.684,1.0,0.11,0.0153,0.0,0.0486,0.74,73.184,4.0,Handwritten (Revisited),album,16,55,2015,11,20,Stitches,47,206880,2,1,Shawn Mendes,43930725,85
1663,0.81,0.474,11.0,-8.697,1.0,0.0467,0.218,0.0,0.083,0.87,109.335,4.0,The Very Best of Frankie Valli & The 4 Seasons,compilation,20,65,2003,1,14,Grease,51,201866,20,1,Frankie Valli,332052,66
1664,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,4.0,Post Malone (feat. RANI) [Joe Stone Remix],single,2,55,2019,8,16,Post Malone (feat. RANI),60,174444,2,1,Sam Feldt,786096,69
1665,0.208,0.673,5.0,-5.618,0.0,0.0389,0.609,4.26e-05,0.595,0.451,89.792,4.0,The Best Of ... Tom Jones,compilation,22,49,1997,10,13,Thunderball,42,171066,5,1,Tom Jones,1058346,67
1666,0.724,0.813,9.0,-5.083,0.0,0.334,0.0564,0.0,0.0842,0.56,97.038,4.0,Hustle,single,1,21,2019,3,27,Hustle,26,175599,1,1,P!nk,17411269,81
1668,0.547,0.132,8.0,-15.204,0.0,0.0303,0.896,0.0,0.0981,0.33,97.136,4.0,Chain Reaction,album,12,45,1990,9,24,Burn for You,42,212933,3,1,John Farnham,359686,57
1669,0.59,0.562,11.0,-9.607,0.0,0.0505,0.0637,0.0,0.105,0.561,140.835,4.0,Chiaroscuro,album,12,26,2018,3,9,Confidence,29,253076,4,1,Ocean Alley,603777,65
1670,0.637,0.626,2.0,-10.728,1.0,0.329,0.419,0.0,0.0543,0.485,169.969,4.0,I'm Breathless,album,12,47,1990,3,22,Hanky Panky,34,239160,3,1,Madonna,8245657,81
1671,0.744,0.453,5.0,-11.977,1.0,0.0348,0.627,0.421,0.0898,0.122,103.773,4.0,Now in a Minute,album,11,62,1996,4,16,I Love You Always Forever,67,239960,3,1,Donna Lewis,93712,55
1672,0.641,0.849,5.0,-3.176,1.0,0.0445,0.00159,0.0,0.0418,0.73,128.063,4.0,Cardiology,album,15,49,2010,1,1,Last Night,47,220826,6,1,Good Charlotte,2663585,68
1673,0.805,0.515,4.0,-6.201,1.0,0.0915,0.223,0.0,0.238,0.488,124.969,4.0,Fly Away,single,1,40,2020,11,13,Fly Away,45,178156,1,1,Tones And I,2958188,70
1675,0.798,0.676,6.0,-5.041,1.0,0.0442,0.0902,0.0,0.0894,0.843,101.956,4.0,No.6 Collaborations Project,album,15,77,2019,7,12,I Don't Care (with Justin Bieber),76,219946,6,1,Ed Sheeran & Justin Bieber,10339,0
1676,0.65,0.985,5.0,-14.404,0.0,0.0445,0.00872,0.00422,0.0485,0.757,141.047,4.0,No Limits,album,14,59,1993,5,10,No Limit,63,224220,1,1,2 Unlimited,287800,58
1677,0.664,0.868,5.0,-3.062,1.0,0.0312,0.00385,0.0,0.322,0.77,126.972,4.0,On Top,single,1,18,2012,6,18,On Top,24,219080,1,1,Johnny Ruffo,17515,22
1678,0.811,0.757,0.0,-6.447,1.0,0.23,0.298,0.0,0.103,0.565,130.993,4.0,The Dutchess,album,15,63,2006,9,13,Glamorous,61,246600,7,1,Fergie,5867433,70
1679,0.73,0.634,2.0,-8.1,1.0,0.0389,0.00524,0.000118,0.18,0.52,121.025,4.0,Sirens (Deluxe),album,17,53,2014,1,1,Go All Night,37,200360,6,1,Gorgon City,493733,63
1680,0.765,0.68,1.0,-5.593,1.0,0.176,0.142,0.0,0.6,0.772,93.059,4.0,The Last Temptation,album,13,56,2002,1,1,Thug Lovin',42,290373,2,1,Ja Rule,1976628,72
1681,0.409,0.952,2.0,-3.761,0.0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,4.0,Greatest Hits (The Atlantic Years),compilation,17,51,2006,10,27,Alive - 2006 Remaster,50,203693,5,1,P.O.D.,2002518,64
1682,0.576,0.528,10.0,-9.832,1.0,0.0325,0.731,3.64e-05,0.156,0.707,104.979,4.0,EMI Legends Rock 'n' Roll Seris - The Definitive Collection,album,25,42,1991,9,30,Little Children,32,167506,10,1,Billy J. Kramer,57158,37
1683,0.893,0.666,10.0,-5.089,0.0,0.138,0.0206,0.0,0.342,0.874,107.011,4.0,Fantasy Ride,album,14,50,2009,5,1,Love Sex Magic (feat. Justin Timberlake),53,220426,2,1,Ciara,6864843,72
